,link
1405,https://www.sciencedirect.com/science/article/pii/S1474034612000535
1406,https://www.sciencedirect.com/science/article/pii/S1876610213009351
1407,https://www.sciencedirect.com/science/article/pii/S2351978918302105
1408,https://www.sciencedirect.com/science/article/pii/S221282711400910X
1409,https://www.sciencedirect.com/science/article/pii/S0959652615016091
1410,https://www.sciencedirect.com/science/article/pii/S0950061816301568
1411,https://www.sciencedirect.com/science/article/pii/S1877705817318441
1412,https://www.sciencedirect.com/science/article/pii/S0263224121008010
1413,https://www.sciencedirect.com/science/article/pii/S2352554119300798
1414,https://www.sciencedirect.com/science/article/pii/S2405896319310961
1415,https://www.sciencedirect.com/science/article/pii/S1570023212000591
1416,https://www.sciencedirect.com/science/article/pii/S221053791930397X
1417,https://www.sciencedirect.com/science/article/pii/S1877705816342710
1418,https://www.sciencedirect.com/science/article/pii/S2352146517303824
1419,https://www.sciencedirect.com/science/article/pii/S2772442521000071
1420,https://www.sciencedirect.com/science/article/pii/B9780128131237000050
1421,https://www.sciencedirect.com/science/article/pii/S004896971730815X
1422,https://www.sciencedirect.com/science/article/pii/S0959652618333638
1423,https://www.sciencedirect.com/science/article/pii/S092552731630247X
1424,https://www.sciencedirect.com/science/article/pii/S0040162521000019
1425,https://www.sciencedirect.com/science/article/pii/S2210670717309952
1426,https://www.sciencedirect.com/science/article/pii/S1470160X14002520
1427,https://www.sciencedirect.com/science/article/pii/S2772656821000038
1428,https://www.sciencedirect.com/science/article/pii/B9781785482953500091
1429,https://www.sciencedirect.com/science/article/pii/S026427511730327X
1430,https://www.sciencedirect.com/science/article/pii/S0360835220301601
1431,https://www.sciencedirect.com/science/article/pii/S0301479718312891
1432,https://www.sciencedirect.com/science/article/pii/S2210670720306806
1433,https://www.sciencedirect.com/science/article/pii/S1877050915027222
1434,https://www.sciencedirect.com/science/article/pii/S0009250920303067
1435,https://www.sciencedirect.com/science/article/pii/S0048969718352860
1436,https://www.sciencedirect.com/science/article/pii/S0264837718308792
1437,https://www.sciencedirect.com/science/article/pii/S0301421508001195
1438,https://www.sciencedirect.com/science/article/pii/B9781845698010500190
1439,https://www.sciencedirect.com/science/article/pii/S0378778815300700
1440,https://www.sciencedirect.com/science/article/pii/S2468584419300169
1441,https://www.sciencedirect.com/science/article/pii/S2405896319311620
1442,https://www.sciencedirect.com/science/article/pii/S1361920917306065
1443,https://www.sciencedirect.com/science/article/pii/S0959652614007690
1444,https://www.sciencedirect.com/science/article/pii/S1877705815021207
1445,https://www.sciencedirect.com/science/article/pii/B9780128181720000013
1446,https://www.sciencedirect.com/science/article/pii/S1755581710000131
1447,https://www.sciencedirect.com/science/article/pii/S1574013720304597
1448,https://www.sciencedirect.com/science/article/pii/S2351978917305954
1449,https://www.sciencedirect.com/science/article/pii/S0959652619300447
1450,https://www.sciencedirect.com/science/article/pii/S1876610216303642
1451,https://www.sciencedirect.com/science/article/pii/B9780128195413000220
1452,https://www.sciencedirect.com/science/article/pii/S1876610217358113
1453,https://www.sciencedirect.com/science/article/pii/S2212827116302906
1454,https://www.sciencedirect.com/science/article/pii/S0094576516312875
1455,https://www.sciencedirect.com/science/article/pii/S0007850609001772
1456,https://www.sciencedirect.com/science/article/pii/S2405896317326447
1457,https://www.sciencedirect.com/science/article/pii/S1462901115300320
1458,https://www.sciencedirect.com/science/article/pii/B9780128138045099861
1459,https://www.sciencedirect.com/science/article/pii/S0740624X12001487
1460,https://www.sciencedirect.com/science/article/pii/S0044848619322513
1461,https://www.sciencedirect.com/science/article/pii/S154724502200264X
1462,https://www.sciencedirect.com/science/article/pii/S0048969717327110
1463,https://www.sciencedirect.com/science/article/pii/S2405896316324508
1464,https://www.sciencedirect.com/science/article/pii/S0142061509000921
1465,https://www.sciencedirect.com/science/article/pii/S2212017313002260
1466,https://www.sciencedirect.com/science/article/pii/S246802572030193X
1467,https://www.sciencedirect.com/science/article/pii/S1470160X16301212
1468,https://www.sciencedirect.com/science/article/pii/S0921344917304470
1469,https://www.sciencedirect.com/science/article/pii/S1470160X14002647
1470,https://www.sciencedirect.com/science/article/pii/S2351978920320370
1471,https://www.sciencedirect.com/science/article/pii/S0098135415001313
1472,https://www.sciencedirect.com/science/article/pii/S1877042816307224
1473,https://www.sciencedirect.com/science/article/pii/S0957417411005215
1474,https://www.sciencedirect.com/science/article/pii/S0166361514000244
1475,https://www.sciencedirect.com/science/article/pii/B9780128153000000071
1476,https://www.sciencedirect.com/science/article/pii/B9780128046425000049
1477,https://www.sciencedirect.com/science/article/pii/S2352146516000211
1478,https://www.sciencedirect.com/science/article/pii/S0029801821011732
1479,https://www.sciencedirect.com/science/article/pii/S030626191830521X
1480,https://www.sciencedirect.com/science/article/pii/S0957417411006981
1481,https://www.sciencedirect.com/science/article/pii/S2351978918301318
1482,https://www.sciencedirect.com/science/article/pii/S1474667016322005
1483,https://www.sciencedirect.com/science/article/pii/S0166361515300208
1484,https://www.sciencedirect.com/science/article/pii/S1876107021002844
1485,https://www.sciencedirect.com/science/article/pii/S1383586620322711
1486,https://www.sciencedirect.com/science/article/pii/S2352550920313816
1487,https://www.sciencedirect.com/science/article/pii/S2405896321004407
1488,https://www.sciencedirect.com/science/article/pii/B9780128164495000102
1489,https://www.sciencedirect.com/science/article/pii/S2351978918301665
1490,https://www.sciencedirect.com/science/article/pii/S187661021403272X
1491,https://www.sciencedirect.com/science/article/pii/S0921448809003010
1492,https://www.sciencedirect.com/science/article/pii/S235214651730340X
1493,https://www.sciencedirect.com/science/article/pii/S2351978918301586
1494,https://www.sciencedirect.com/science/article/pii/S2405896315004498
1495,https://www.sciencedirect.com/science/article/pii/S2351978918302178
1496,https://www.sciencedirect.com/science/article/pii/S0960852410013155
1497,https://www.sciencedirect.com/science/article/pii/S0306261915010181
1498,https://www.sciencedirect.com/science/article/pii/S0959652616001384
1499,https://www.sciencedirect.com/science/article/pii/S0308521X15300706
1500,https://www.sciencedirect.com/science/article/pii/S0016328709001992
1501,https://www.sciencedirect.com/science/article/pii/S0959652616001384
1502,https://www.sciencedirect.com/science/article/pii/S0360544218312933
1503,https://www.sciencedirect.com/science/article/pii/S0921800909002353
1504,https://www.sciencedirect.com/science/article/pii/B9780444635365000016
1505,https://www.sciencedirect.com/science/article/pii/S0965856416311247
1506,https://www.sciencedirect.com/science/article/pii/S0360544220327067
1507,https://www.sciencedirect.com/science/article/pii/S0016328711001340
1508,https://www.sciencedirect.com/science/article/pii/S0924224415002186
1509,https://www.sciencedirect.com/science/article/pii/S0014299910003353
1510,https://www.sciencedirect.com/science/article/pii/S1871271106800255
1511,https://www.sciencedirect.com/science/article/pii/S0261306908002689
1512,https://www.sciencedirect.com/science/article/pii/B9780128176542000149
1513,https://www.sciencedirect.com/science/article/pii/B978012799968500004X
1514,https://www.sciencedirect.com/science/article/pii/S1364032116300478
1515,https://www.sciencedirect.com/science/article/pii/S0304389419316280
1516,https://www.sciencedirect.com/science/article/pii/S0959652620356808
1517,https://www.sciencedirect.com/science/article/pii/S0301421506004058
1518,https://www.sciencedirect.com/science/article/pii/B9780128210925000061
1519,https://www.sciencedirect.com/science/article/pii/S0360132304001829
1520,https://www.sciencedirect.com/science/article/pii/S1871141316300439
1521,https://www.sciencedirect.com/science/article/pii/S0301421508006551
1522,https://www.sciencedirect.com/science/article/pii/S157495410900079X
1523,https://www.sciencedirect.com/science/article/pii/S1364032115006504
1524,https://www.sciencedirect.com/science/article/pii/S2405896319315514
1525,https://www.sciencedirect.com/science/article/pii/S0160791X21001226
1526,https://www.sciencedirect.com/science/article/pii/S0378595515000532
1527,https://www.sciencedirect.com/science/article/pii/S0921800911005283
1528,https://www.sciencedirect.com/science/article/pii/S2352484721000196
1529,https://www.sciencedirect.com/science/article/pii/S0305048317304401
1530,https://www.sciencedirect.com/science/article/pii/S0268401221000049
1531,https://www.sciencedirect.com/science/article/pii/S235197892032014X
1532,https://www.sciencedirect.com/science/article/pii/S0928493120315927
1533,https://www.sciencedirect.com/science/article/pii/S147403461500066X
1534,https://www.sciencedirect.com/science/article/pii/S095219761930082X
1535,https://www.sciencedirect.com/science/article/pii/S1470160X20310694
1536,https://www.sciencedirect.com/science/article/pii/S0378595506001213
1537,https://www.sciencedirect.com/science/article/pii/S2352146517303599
1538,https://www.sciencedirect.com/science/article/pii/S2405896318330039
1539,https://www.sciencedirect.com/science/article/pii/S0386111212000052
1540,https://www.sciencedirect.com/science/article/pii/S1537511016301751
1541,https://www.sciencedirect.com/science/article/pii/S0959652619314945
1542,https://www.sciencedirect.com/science/article/pii/S0278431917306904
1543,https://www.sciencedirect.com/science/article/pii/S2210670721002845
1544,https://www.sciencedirect.com/science/article/pii/S016649720500091X
1545,https://www.sciencedirect.com/science/article/pii/B9780128200117000058
1546,https://www.sciencedirect.com/science/article/pii/S2352146517306725
1547,https://www.sciencedirect.com/science/article/pii/S1474034618301320
1548,https://www.sciencedirect.com/science/article/pii/S2405896319305968
1549,https://www.sciencedirect.com/science/article/pii/S2405896315002979
1550,https://www.sciencedirect.com/science/article/pii/B9780081009154000105
1551,https://www.sciencedirect.com/science/article/pii/S0924224420306415
1552,https://www.sciencedirect.com/science/article/pii/S0360544218319145
1553,https://www.sciencedirect.com/science/article/pii/S0959652619302574
1554,https://www.sciencedirect.com/science/article/pii/S2352186417303759
1555,https://www.sciencedirect.com/science/article/pii/S0165237021002102
1556,https://www.sciencedirect.com/science/article/pii/S2210670715300226
1557,https://www.sciencedirect.com/science/article/pii/B9780128190432000010
1558,https://www.sciencedirect.com/science/article/pii/S1110982321000582
1559,https://www.sciencedirect.com/science/article/pii/S0306261919300716
1560,https://www.sciencedirect.com/science/article/pii/S2090447920301362
1561,https://www.sciencedirect.com/science/article/pii/B9780128020326000013
1562,https://www.sciencedirect.com/science/article/pii/S1556831822001526
1563,https://www.sciencedirect.com/science/article/pii/S0167880912002034
1564,https://www.sciencedirect.com/science/article/pii/S1546144020303690
1565,https://www.sciencedirect.com/science/article/pii/S0959652617301488
1566,https://www.sciencedirect.com/science/article/pii/S0301479718311976
1567,https://www.sciencedirect.com/science/article/pii/S1474667016342835
1568,https://www.sciencedirect.com/science/article/pii/S095965261631006X
1569,https://www.sciencedirect.com/science/article/pii/S235214651630059X
